id,toxic
221,0.00064218044
222,0.02434057
223,0.18687606
224,0.00020065904
225,0.9000305
226,0.00023192167
227,0.06310654
228,0.0018010736
229,0.16724086
230,0.0050574243
231,5.9872866e-05
232,0.9803468
233,0.03294444
234,0.08763844
235,9.4115734e-05
236,0.09117672
237,0.0042920113
238,0.20957482
239,0.07926881
240,7.367134e-05
241,0.0042180717
242,6.997585e-05
243,7.31051e-05
244,0.27026957
245,0.00040239096
246,5.90086e-05
247,7.417798e-05
248,0.16226041
249,0.6619557
250,1.3113022e-05
251,0.9681207
252,0.90141916
253,5.939603e-05
254,6.0498714e-05
255,0.00012859702
256,2.2828579e-05
257,5.915761e-05
258,0.044743866
259,2.3335218e-05
260,6.16014e-05
261,9.793043e-05
262,0.42512003
263,8.571148e-05
264,0.02500102
265,0.3253035
266,0.00028467178
267,3.0100346e-05
268,0.0076912344
269,2.8580427e-05
270,0.01730597
271,6.6548586e-05
272,2.0802021e-05
273,0.017617315
274,0.0012094378
275,0.015935242
276,0.8838377
277,0.0081501305
278,0.00012478232
279,0.00014996529
280,0.00022986531
281,0.46085393
282,5.9485435e-05
283,0.912103
284,0.13339543
285,0.063767225
286,0.0004944205
287,0.12757084
288,0.2660733
289,0.00052160025
290,5.9634447e-05
291,0.0069722533
292,0.00019982457
293,0.00023773313
294,0.0052596927
295,0.96645594
296,6.2674284e-05
297,0.002621919
298,1.6897917e-05
299,0.22802204
300,0.00013273954
301,6.124377e-05
302,0.007789612
303,0.5113525
304,0.0002785623
305,9.3996525e-05
306,0.021315098
307,0.00017902255
308,0.49106938
309,6.9856644e-05
310,0.012000591
311,0.03869632
312,0.008165032
313,0.0037144125
314,0.02631101
315,0.00022643805
316,0.00043299794
317,8.761883e-05
318,1.3917685e-05
319,0.01934269
320,9.2446804e-05
321,0.012734354
322,0.00302732
323,0.00014737248
324,0.36538708
325,0.00013366342
326,2.2888184e-05
327,7.301569e-05
328,2.3752451e-05
329,0.94984734
330,0.07747421
331,0.019476503
332,0.012021959
333,1.6629696e-05
334,0.010443568
335,6.252527e-05
336,1.4781952e-05
337,0.3423387
338,0.26226375
339,0.06744465
340,0.00017645955
341,2.7507544e-05
342,0.23860237
343,0.07928997
344,0.00024959445
345,5.9068203e-05
346,0.014372319
347,0.002780974
348,2.5302172e-05
349,0.79728734
350,6.4998865e-05
351,0.00027146935
352,0.00053837895
353,0.016928494
354,0.15371811
355,7.534027e-05
356,0.00041225553
357,0.33316362
358,0.00013062358
359,0.038330078
360,0.08113065
361,2.8282404e-05
362,5.9723854e-05
363,0.00013121963
364,0.284312
365,0.0001077652
366,8.9257956e-05
367,2.9593706e-05
368,0.26157296
369,8.267164e-05
370,0.00078707933
371,0.950371
372,0.9239379
373,6.249547e-05
374,0.9720113
375,0.09796637
376,0.6970777
377,0.00024160743
378,0.00048437715
379,0.0016464591
380,0.79850173
381,0.0005542934
382,0.3210283
383,7.0899725e-05
384,1.5616417e-05
385,2.1070242e-05
386,0.00037935376
387,0.9039465
388,6.118417e-05
389,6.2942505e-05
390,0.00011360645
391,2.9087067e-05
392,0.00018420815
393,0.022682697
394,0.00025618076
395,0.124307156
396,0.0041127205
397,0.00027656555
398,0.0039223135
399,0.00021582842
400,0.00020551682
401,0.43125072
402,8.293986e-05
403,3.0428171e-05
404,0.00055128336
405,0.095312595
406,0.0009076297
407,0.00031241775
408,0.8403368
409,0.0006622672
410,6.276369e-05
411,0.0040512085
412,0.8486244
413,0.00017178059
414,0.0763295
415,0.00658533
416,0.00012886524
417,0.25974125
418,2.2619963e-05
419,0.00014466047
420,2.7149916e-05
421,3.0428171e-05
422,0.00045496225
423,6.16014e-05
424,0.39035177
425,0.00012245774
426,0.4997101
427,0.000104665756
428,0.8810538
429,0.9680444
430,0.0005418956
431,0.20821801
432,7.7039e-05
433,7.6681376e-05
434,0.24611047
435,0.62367475
436,0.0008956194
437,1.5884638e-05
438,0.11705947
439,0.8204182
440,0.006610632
441,0.0032652617
442,0.0002747178
443,0.00016915798
444,0.29403877
445,0.00010690093
446,0.95310926
447,0.0005132258
448,0.17511228
449,0.6736324
450,0.0004107058
451,0.7401037
452,0.43532965
453,0.1413148
454,0.41478512
455,0.6226876
456,0.00019592047
457,8.72314e-05
458,0.6438458
459,0.20052683
460,0.7571674
461,0.00041097403
462,0.42745712
463,0.36501944
464,0.0024712682
465,0.0001335442
466,0.9877931
467,0.4210247
468,0.0017813444
469,0.0001347065
470,0.2553844
471,0.014922351
472,0.008798838
473,2.0205975e-05
474,0.007276118
475,0.3001843
476,9.256601e-05
477,0.11343828
478,0.018553466
479,0.00019079447
480,2.7179718e-05
481,0.7673898
482,0.044136703
483,0.00032296777
484,0.0001386404
485,2.527237e-05
486,0.0007342398
487,2.6494265e-05
488,0.0018045306
489,7.82609e-05
490,0.00018775463
491,2.9355288e-05
492,2.2023916e-05
493,0.0066613555
494,0.9309095
495,6.1035156e-05
496,0.00054848194
497,0.00024011731
498,0.04287955
499,0.0008120239
500,0.0003976524
501,0.0002848804
502,0.13507691
503,0.79663384
504,9.277463e-05
505,1.7732382e-05
506,6.7830086e-05
507,0.19247511
508,0.35329005
509,0.16950595
510,5.8978796e-05
511,0.4969366
512,0.0033589602
513,0.0005942285
514,0.00022256374
515,0.00024211407
516,0.00023344159
517,0.71332765
518,0.33631787
519,8.684397e-05
520,0.00052157044
521,0.0001770854
522,0.14916971
523,0.94181406
524,0.009103298
525,0.000116705894
526,6.875396e-05
527,8.7052584e-05
528,0.17163515
529,0.18679169
530,7.066131e-05
531,0.30439872
532,1.6182661e-05
533,0.00022292137
534,0.61851823
535,0.00019788742
536,8.523464e-05
537,0.094117075
538,0.15253738
539,6.0737133e-05
540,0.665113
541,0.94734204
542,0.0005929172
543,0.025942355
544,0.00013276935
545,0.98652285
546,0.00010088086
547,0.021475315
548,0.000119417906
549,0.97798556
550,0.07497612
551,6.875396e-05
552,0.33212286
553,0.035873115
554,8.4370375e-05
555,0.07117525
556,0.5076001
557,0.00170964
558,0.9703306
559,0.06903309
560,0.00012201071
561,0.00014466047
562,0.007492423
563,0.001537174
564,2.7954578e-05
565,0.94167995
566,0.23680004
567,0.15398297
568,0.0013408661
569,0.18814996
570,0.2973582
571,0.74853957
572,0.0006348491
573,6.324053e-05
574,0.82738215
575,0.00014290214
576,0.0082140565
577,0.5721956
578,0.07574347
579,0.8479866
580,2.3901463e-05
581,0.053197265
582,0.000277102
583,0.35275325
584,2.7745962e-05
585,0.0025265515
586,0.19435194
587,0.002171427
588,0.9012779
589,0.00017282367
590,0.00082331896
591,0.12463462
592,0.00033941865
593,0.00019419193
594,0.3805214
595,6.2704086e-05
596,2.682209e-05
597,0.085550666
598,0.06297612
599,0.49795112
600,0.024071932
601,0.00017657876
602,0.7059622
603,0.57644475
604,0.00018453598
605,0.9930483
606,0.03978312
607,0.00085932016
608,0.0701662
609,2.899766e-05
610,0.0002617538
611,0.6319762
612,0.014008969
613,0.00023072958
614,0.14920878
615,0.041965544
616,0.088151574
617,0.8220774
618,0.5924003
619,5.90384e-05
620,6.3717365e-05
621,5.954504e-05
622,6.297231e-05
623,0.0030097663
624,0.98115927
625,0.00010365248
626,2.5480986e-05
627,0.96549326
628,0.1441488
629,0.02202329
630,0.8073124
631,0.007683009
632,9.804964e-05
633,0.31828198
634,0.00017035007
635,0.0001039207
636,6.02901e-05
637,8.98242e-05
638,0.00081804395
639,6.493926e-05
640,6.297231e-05
641,6.276369e-05
642,8.150935e-05
643,0.006482035
644,0.17514789
645,0.00013661385
646,0.2596659
647,8.9496374e-05
648,0.009940118
649,0.46421748
650,0.0029411614
651,0.0005468726
652,3.0428171e-05
653,0.00015816092
654,0.97414166
655,0.7028097
656,7.5906515e-05
657,5.8948994e-05
658,0.036832362
659,0.16901687
660,0.32920873
661,0.002227664
662,0.27864408
663,0.21596703
664,9.217858e-05
665,6.0737133e-05
666,0.000505954
667,0.00021097064
668,0.0012439489
669,0.009872198
670,8.4102154e-05
671,5.954504e-05
672,0.015387058
673,0.00013262033
674,0.11577791
675,2.05338e-05
676,0.73829496
677,0.003192097
678,7.9751015e-05
679,7.891655e-05
680,0.3717487
681,0.00010675192
682,9.572506e-05
683,0.00022917986
684,6.0468912e-05
685,0.043385476
686,0.00010448694
687,0.0009534061
688,0.4661464
689,0.62953484
690,0.6930049
691,0.00011610985
692,2.6881695e-05
693,0.0005301833
694,1.1563301e-05
695,0.20544806
696,0.30153686
697,0.18055797
698,0.0026759207
699,0.00026145577
700,0.19782561
701,8.0138445e-05
702,0.00025469065
703,8.830428e-05
704,0.009258747
705,0.0022191107
706,0.00012850761
707,0.00011005998
708,0.49924788
709,0.00014698505
710,0.002814442
711,0.12228006
712,0.22098443
713,0.70371956
714,0.00028508902
715,2.7269125e-05
716,0.047872722
717,2.1994114e-05
718,0.00036495924
719,0.00010621548
720,6.2167645e-05
721,6.774068e-05
722,0.0019410551
723,0.0001810193
724,7.671118e-05
725,0.31152067
726,0.0007394254
727,0.9403118
728,0.16314551
729,6.0409307e-05
730,0.2102085
731,0.008367866
732,0.03905201
733,0.7020432
734,9.36985e-05
735,0.00031518936
736,0.00028541684
737,0.0010445118
738,0.27775043
739,0.3884677
740,0.00023883581
741,0.5330044
742,0.0004530847
743,0.100994915
744,0.29176292
745,0.0026324391
746,8.5532665e-05
747,0.1372267
748,0.6918675
749,8.0406666e-05
750,0.0012589395
751,0.19176432
752,0.9552608
753,1.6152859e-05
754,3.0249357e-05
755,1.9520521e-05
756,0.00020116568
757,0.0030653775
758,0.6724239
759,0.00013792515
760,0.029089928
761,0.0005593002
762,9.256601e-05
763,0.00036752224
764,0.18918866
765,0.47818476
766,0.9908513
767,0.00014659762
768,0.01595974
769,5.9217215e-05
770,0.00015479326
771,0.9886708
772,0.00033175945
773,0.00043702126
774,0.92773783
775,0.00025764108
776,0.07769829
777,0.035190403
778,0.35454726
779,0.00043815374
780,0.011045247
781,0.00017994642
782,0.64127374
783,0.003820002
784,1.6003847e-05
785,0.00029557943
786,0.45919624
787,0.24320787
788,0.117613226
789,0.002489537
790,0.042409122
791,9.8884106e-05
792,6.3836575e-05
793,0.6423435
794,0.51191115
795,0.9562939
796,2.1487474e-05
797,0.92766887
798,0.90026015
799,0.17371923
800,0.5285885
801,0.10971367
802,0.9383038
803,0.27353966
804,0.9882165
805,1.8119812e-05
806,0.0002451241
807,0.04645747
808,1.7762184e-05
809,0.14554447
810,0.019398957
811,0.00013837218
812,0.018913478
813,7.44462e-05
814,0.0009074807
815,0.0001758933
816,0.0003554821
817,0.7453319
818,8.124113e-05
819,0.45353392
820,0.047314912
821,6.070733e-05
822,0.5750288
823,0.2936686
824,0.98537993
825,2.2679567e-05
826,5.9068203e-05
827,0.67705154
828,6.189942e-05
829,0.45446935
830,0.057952613
831,0.081760705
832,0.011115819
833,7.998943e-05
834,0.051729232
835,0.00014516711
836,0.9757006
837,0.00018066168
838,0.1231668
839,6.124377e-05
840,0.0009112358
841,0.011611253
842,1.770258e-05
843,0.00010848045
844,0.28461424
845,0.11087704
846,5.9515238e-05
847,0.024412483
848,0.01353699
849,1.7344952e-05
850,0.00028195977
851,6.0021877e-05
852,0.18220645
853,0.13725752
854,0.002296418
855,0.08218923
856,0.18761578
857,0.000105917454
858,0.00082051754
859,0.023874998
860,0.12920001
861,0.00016924739
862,0.033247918
863,0.00021338463
864,8.019805e-05
865,0.011961907
866,0.61874765
867,0.00027251244
868,0.0023244023
869,0.0002720058
870,0.0006043017
871,0.0007775724
872,0.9383837
873,0.00022006035
874,0.002825737
875,0.31338745
876,0.88177514
877,5.90086e-05
878,0.2979191
879,0.043184966
880,0.0003503859
881,1.603365e-05
882,0.13088217
883,0.15771508
884,0.00010082126
885,0.00013971329
886,0.00035116076
887,6.741285e-05
888,6.4611435e-05
889,5.942583e-05
890,0.0005042553
891,0.8538894
892,0.84770215
893,0.29903227
894,0.60005444
895,0.36462495
896,0.97793674
897,0.0005734265
898,0.0013681948
899,0.073981136
900,0.00024825335
901,0.00020641088
902,0.09714073
903,6.0349703e-05
904,0.00024157763
905,0.00026074052
906,2.899766e-05
907,0.00038528442
908,0.19242314
909,2.7507544e-05
910,0.22999099
911,0.00044339895
912,2.3722649e-05
913,5.9753656e-05
914,0.00036269426
915,0.7707378
916,0.18408683
917,0.00028538704
918,0.98480165
919,0.07272938
920,0.00015044212
921,0.00037959218
922,0.00032535195
923,8.332729e-05
924,0.08112684
925,0.5640395
926,0.0002939701
927,0.2456302
928,0.012007326
929,7.432699e-05
930,0.95655066
931,7.31349e-05
932,0.0004133582
933,6.318092e-05
934,7.665157e-05
935,0.00024995208
936,0.0060649216
937,0.63015735
938,0.09496808
939,0.16092563
940,0.0043180585
941,0.000107616186
942,0.981079
943,5.9247017e-05
944,0.0035194159
945,2.6077032e-05
946,0.00753814
947,2.8312206e-05
948,0.00011333823
949,0.6373812
950,0.4085976
951,0.35027167
952,0.0002988577
953,5.9992075e-05
954,0.2583595
955,6.4492226e-05
956,0.00076544285
957,0.0001977086
958,0.000695765
959,0.00010305643
960,0.105799586
961,5.930662e-05
962,0.0002502799
963,0.11382997
964,0.14192459
965,0.00016495585
966,6.0111284e-05
967,0.03900674
968,0.00012630224
969,1.7046928e-05
970,0.00016731024
971,0.9833394
972,0.0014080703
973,0.020676553
974,0.14012104
975,8.863211e-05
976,2.4020672e-05
977,0.00026762486
978,0.00011384487
979,0.20780724
980,0.9367521
981,0.00013437867
982,0.0017173588
983,0.9524611
984,0.00037699938
985,0.00017127395
986,0.29862344
987,0.08027509
988,1.3381243e-05
989,0.0049314797
990,0.0016896129
991,0.014911294
992,0.0011770129
993,6.0647726e-05
994,0.004259348
995,6.0528517e-05
996,0.08238676
997,2.3543835e-05
998,0.0037587285
999,0.025578141
1000,0.00032943487
1001,0.013795614
1002,0.07909393
1003,0.49525347
1004,6.0647726e-05
1005,6.312132e-05
1006,0.52460545
1007,0.00027820468
1008,0.5008096
1009,0.08525145
1010,6.401539e-05
1011,1.1056662e-05
1012,0.081458926
1013,6.0528517e-05
1014,0.015432656
1015,0.9270228
1016,0.1690939
1017,0.33659637
1018,0.0001770556
1019,0.8317598
1020,0.023844928
1021,5.9068203e-05
1022,0.7028
1023,0.59736335
1024,0.062577516
1025,9.655952e-06
1026,3.0428171e-05
1027,1.9192696e-05
1028,8.8989735e-05
1029,0.09016338
1030,0.0006829202
1031,6.997585e-05
1032,6.067753e-05
1033,2.6375055e-05
1034,0.8077575
1035,0.027554125
1036,2.9832125e-05
1037,0.007899582
1038,0.9767424
1039,1.7762184e-05
1040,0.040681213
1041,0.011831969
1042,0.3412853
1043,5.9187412e-05
1044,0.8779428
1045,8.702278e-06
1046,0.00018960238
1047,0.00010126829
1048,0.032652497
1049,0.6190986
1050,0.0001617074
1051,0.45415026
1052,8.356571e-05
1053,0.08307886
1054,0.17997417
1055,0.9139429
1056,0.41146818
1057,0.7758175
1058,0.3411616
1059,0.18066695
1060,0.6179895
1061,0.00029703975
1062,0.00013041496
1063,0.5579159
1064,0.00034058094
1065,2.9146671e-05
1066,0.0012460053
1067,6.312132e-05
1068,0.00014829636
1069,0.024951935
1070,0.22114298
1071,0.028722376
1072,0.013935387
1073,0.52445745
1074,0.9817547
1075,2.5063753e-05
1076,6.505847e-05
1077,0.00016495585
1078,0.26064098
1079,0.9355589
1080,0.00022414327
1081,0.00051373243
1082,0.014618337
1083,0.14624736
1084,0.000154078
1085,0.0015412867
1086,0.0005470216
1087,0.00014361739
1088,0.30072778
1089,0.1566712
1090,0.32203677
1091,0.6908626
1092,0.0005527437
1093,6.610155e-05
1094,0.015978783
1095,0.1349929
1096,0.22490051
1097,0.00020694733
1098,0.20959154
1099,0.007835746
1100,2.5719404e-05
1101,0.24932882
1102,0.3313986
1103,0.34953743
1104,0.0065766573
1105,0.0050771832
1106,0.47542456
1107,0.51758546
1108,0.98620975
1109,0.002625078
1110,0.0020766854
1111,0.31600624
1112,1.8656254e-05
1113,0.00079366565
1114,0.2298384
1115,0.000308007
1116,1.8626451e-05
1117,0.25810385
1118,0.10662475
1119,0.0128516555
1120,3.0070543e-05
1121,0.46488065
1122,0.06308821
1123,5.9098005e-05
1124,0.00015684962
1125,0.00012433529
1126,0.00012207031
1127,1.4901161e-05
1128,0.7389126
1129,6.2167645e-05
1130,6.142259e-05
1131,0.00024333596
1132,0.8694849
1133,2.4229288e-05
1134,0.071902275
1135,0.407664
1136,0.06278312
1137,0.039515138
1138,0.85619926
1139,1.5974045e-05
1140,0.0047311187
1141,0.6069103
1142,0.26499456
1143,8.955598e-05
1144,0.00012621284
1145,0.00025716424
1146,0.4665941
1147,6.0647726e-05
1148,0.00019156933
1149,0.0022613108
1150,0.6988629
1151,0.091875404
1152,8.568168e-05
1153,0.000197649
1154,0.033379436
1155,0.29253626
1156,0.10113245
1157,0.016743839
1158,7.1525574e-05
1159,6.0081482e-05
1160,0.94651616
1161,0.9727498
1162,0.06925526
1163,0.8041012
1164,0.013274372
1165,0.39833307
1166,0.00070798397
1167,6.878376e-05
1168,0.15945834
1169,9.831786e-05
1170,0.012450069
1171,6.3329935e-05
1172,0.00021541119
1173,0.09584001
1174,0.000916481
1175,0.3117063
1176,0.98622775
1177,1.2904406e-05
1178,0.21105334
1179,7.483363e-05
1180,0.015091002
1181,0.46421438
1182,0.026560783
1183,0.8786411
1184,0.0018021166
1185,0.8859526
1186,6.6012144e-05
1187,0.0011136234
1188,0.07600418
1189,0.007972896
1190,5.9634447e-05
1191,0.23987892
1192,0.00013068318
1193,0.0045905113
1194,8.8363886e-05
1195,3.0219555e-05
1196,7.417798e-05
1197,0.0029617548
1198,0.9861481
1199,0.47223997
1200,0.8535634
1201,6.8217516e-05
1202,0.00049486756
1203,0.18246952
1204,0.0040486753
1205,1.6331673e-05
1206,1.552701e-05
1207,0.9885984
1208,2.9295683e-05
1209,0.6499763
1210,7.399917e-05
1211,0.007322341
1212,0.00015324354
1213,0.10087171
1214,0.00050646067
1215,0.013640732
1216,0.00034070015
1217,0.9714565
1218,0.045433998
1219,0.09888923
1220,6.067753e-05
1221,1.4424324e-05
1222,0.000166744
1223,0.18385416
1224,0.059170187
1225,0.36798838
1226,0.10585883
1227,7.8350306e-05
1228,0.00017949939
1229,0.000118643045
1230,6.663799e-05
1231,0.00044065714
1232,0.04437861
1233,0.060085654
1234,0.030581892
1235,0.00011712313
1236,0.0003760159
1237,0.6969746
1238,0.6797419
1239,6.994605e-05
1240,0.000703454
1241,0.0003040731
1242,0.46906704
1243,0.00017011166
1244,0.002034247
1245,6.0230494e-05
1246,0.09290588
1247,0.25551656
1248,0.17569858
1249,7.2836876e-05
1250,6.213784e-05
1251,1.6748905e-05
1252,0.0003258884
1253,0.016809285
1254,0.10569289
1255,0.006474614
1256,0.000213027
1257,0.00867039
1258,0.9723558
1259,0.9218901
1260,0.11438528
1261,0.00010058284
1262,0.00949195
1263,0.34503877
1264,0.07453632
1265,0.014090329
1266,0.06901425
1267,0.21047726
1268,0.9863544
1269,1.1742115e-05
1270,0.60014975
1271,0.90364873
1272,0.56364703
1273,9.125471e-05
1274,5.915761e-05
1275,0.000117748976
1276,0.005548477
1277,0.058008224
1278,0.023172855
1279,0.006915301
1280,0.0011016428
1281,0.00019153953
1282,0.8193755
1283,0.00016272068
1284,0.0002373159
1285,0.00044688582
1286,0.040838063
1287,0.00010380149
1288,8.702278e-05
1289,0.0039289296
1290,8.85427e-05
1291,2.3275614e-05
1292,2.5749207e-05
1293,0.0007683039
1294,0.5792394
1295,0.004876733
1296,0.9877618
1297,0.07279289
1298,1.9043684e-05
1299,0.23632717
1300,6.636977e-05
1301,0.00021082163
1302,0.23257667
1303,0.0002901852
1304,0.07051149
1305,0.10269523
1306,0.41190132
1307,0.19252384
1308,0.98633194
1309,0.014816195
1310,0.4412771
1311,0.00012400746
1312,0.00013944507
1313,0.016036332
1314,0.00016731024
1315,0.00029191375
1316,0.038770884
1317,7.18534e-05
1318,0.00025439262
1319,0.00010341406
1320,0.00016370416
1321,0.97040975
1322,0.0008575618
1323,0.0053493977
1324,6.586313e-05
1325,0.018494636
1326,0.037926137
1327,0.00042372942
1328,0.00054109097
1329,6.848574e-05
1330,0.00032275915
1331,0.35120922
1332,0.033917278
1333,6.201863e-05
1334,9.971857e-05
1335,0.21745452
1336,7.665157e-05
1337,0.00026920438
1338,7.9870224e-05
1339,1.4305115e-05
1340,0.0001271069
1341,2.7865171e-05
1342,0.00026631355
1343,0.2330358
1344,7.739663e-05
1345,0.9425895
1346,0.00010892749
1347,0.0069400966
1348,0.662219
1349,0.00018191338
1350,6.7323446e-05
1351,0.9821123
1352,2.938509e-05
1353,0.014494926
1354,2.1219254e-05
1355,0.0012436807
1356,0.00092455745
1357,0.00023001432
1358,0.00010070205
1359,0.105344
1360,2.2381544e-05
1361,0.91151536
1362,0.0034791827
1363,0.73405886
1364,0.004204005
1365,0.0026282072
1366,0.09600836
1367,2.861023e-05
1368,0.25742137
1369,0.017682284
1370,1.886487e-05
1371,7.921457e-05
1372,0.118637055
1373,1.731515e-05
1374,0.00040319562
1375,0.00010481477
1376,0.75635916
1377,0.00030064583
1378,0.29901037
1379,7.221103e-05
1380,0.0053138733
1381,0.00035566092
1382,0.09046891
1383,6.493926e-05
1384,0.12708715
1385,0.2922722
1386,8.279085e-05
1387,0.0030483603
1388,0.02830851
1389,0.086051196
1390,0.8722583
1391,1.6897917e-05
1392,0.08365691
1393,0.00026002526
1394,0.0006122589
1395,0.12600425
1396,0.002137661
1397,0.048042923
1398,0.0001142323
1399,0.00011360645
1400,0.034668118
1401,0.5891726
1402,0.43796873
1403,0.21210241
1404,2.8967857e-05
1405,0.07248154
1406,7.736683e-05
1407,0.19759506
1408,0.2659093
1409,0.90377665
1410,0.048246205
1411,0.9607377
1412,0.0024850667
1413,0.1362308
1414,0.00014555454
1415,1.719594e-05
1416,0.89547896
1417,6.2942505e-05
1418,0.047392756
1419,0.14500129
1420,0.0003439486
1421,0.00063586235
1422,0.016104698
1423,2.18153e-05
1424,5.930662e-05
1425,0.066260785
1426,0.0014421344
1427,0.7221754
1428,8.5145235e-05
1429,0.42402023
1430,0.024176836
1431,0.008950025
1432,2.7149916e-05
1433,0.00048968196
1434,0.20486856
1435,0.023927063
1436,0.8449373
1437,0.00028282404
1438,2.6673079e-05
1439,2.0325184e-05
1440,0.00012925267
1441,0.0020451844
1442,9.059906e-06
1443,2.8133392e-05
1444,0.00010693073
1445,0.032732904
1446,0.2525103
1447,0.36750138
1448,0.00015228987
1449,0.0001924336
1450,0.45310763
1451,0.018570334
1452,0.016660303
1453,0.00016874075
1454,0.7494112
1455,0.86910653
1456,0.0108317435
1457,2.1904707e-05
1458,0.000112921
1459,0.04578477
1460,0.0015976131
1461,0.9286542
1462,2.2739172e-05
1463,0.00027647614
1464,0.3098293
1465,0.5223379
1466,0.0006854832
1467,0.4562116
1468,0.00016868114
1469,6.812811e-05
1470,0.7682179
1471,0.037898272
1472,0.11883232
1473,0.06662437
1474,0.6688846
1475,0.00644058
1476,7.483363e-05
1477,0.13438219
1478,0.3060512
1479,0.13670433
1480,0.00014126301
1481,0.002847582
1482,2.8252602e-05
1483,7.5399876e-06
1484,0.00033918023
1485,7.009506e-05
1486,0.8200155
1487,0.047009587
1488,3.0308962e-05
1489,0.0004133582
1490,0.0003247559
1491,0.22649309
1492,0.01012966
1493,0.00017818809
1494,0.1493617
1495,8.9764595e-05
1496,2.7567148e-05
1497,0.44428667
1498,0.18038696
1499,0.0018422604
1500,0.06918886
1501,0.08060786
1502,2.4467707e-05
1503,0.00013062358
1504,0.33743823
1505,6.0111284e-05
1506,7.2687864e-05
1507,0.71279126
1508,0.050958097
1509,0.9522508
1510,9.0420246e-05
1511,0.03318885
1512,2.5421381e-05
